PriceDate,DLPH,AA,SYK,SSYS,CFMS,HPQ,ONVO,MGA,SPR,EIGI,ANSS,XONE,OA,TSLA,HXL,SGYP,CRS,SHLM,AXS,AJRD,ZBH,LMT,ADBE,VGR,AMAT,UTHR,ADSK,DDD
2011-01-03,,35.385,54.58,34.11,,19.4042,,26.8,20.73,,52.57,,34.5565,26.62,18.17,6.9008,41.77,22.81,36.08,5.33,54.97,69.87,31.29,12.4014285714,14.06,64.36,39.27,10.6667
2011-01-04,,36.9974,54.36,33.6,,19.8083,,27.995,20.55,,52.34,,34.8267,26.67,17.96,6.5065,42.31,22.28,35.94,5.23,54.24,70.31,31.51,12.3871428571,13.97,65.28,38.525,10.2433
2011-01-05,,37.087,54.66,34.09,,20.0671,,29.5,20.72,,53.2,,35.0644,26.83,18.36,6.5065,42.48,21.98,36.05,5.29,54.28,71.92,32.22,12.5506666667,13.76,66.56,41.24,10.45
2011-01-06,,36.6391,54.64,34.49,,20.3758,,29.085,21.17,,53.27,,35.973,27.88,18.59,6.9008,41.84,20.31,35.61,5.28,52.6,73.18,32.27,12.5861904762,13.89,66.26,41.26,10.0767
2011-01-07,,36.7735,54.32,35.33,,20.4711,,29.855,20.97,,52.45,,36.2433,28.24,19.0,10.8244,41.75,20.45,35.36,5.26,52.59,73.63,32.04,12.508,13.96,67.0,40.76,9.8567
2011-01-10,,36.9303,54.7,35.61,,20.3667,,30.575,20.87,,53.61,,35.9497,28.45,19.04,9.8583,41.19,20.45,35.4,5.12,53.0,73.59,32.96,12.4014285714,13.77,67.14,40.865,10.1033
2011-01-11,,36.5719,58.0,36.27,,20.6255,,30.05,20.44,,53.97,,35.9963,26.96,18.88,8.0838,41.96,20.89,35.41,5.1,54.89,73.65,32.98,12.3019047619,14.08,67.36,40.8,9.96
2011-01-12,,36.3704,57.81,36.92,,20.7208,,29.945,22.42,,53.82,,36.206,26.96,19.01,8.8725,41.96,21.28,35.51,5.21,55.7,74.24,33.5725,12.309047619,14.255,67.2,40.53,9.8767
2011-01-13,,35.273,57.65,35.68,,20.7254,,29.39,22.31,,53.96,,36.1408,26.22,19.06,8.8725,41.62,21.17,35.23,5.17,55.44,73.84,33.38,12.2805714286,14.24,67.0,41.08,9.8967
2011-01-14,,35.7657,57.82,35.43,,20.9978,,29.43,23.3,,54.96,,35.4744,25.75,19.03,8.8725,41.87,21.16,35.29,5.17,55.77,74.5,33.79,12.2592380952,15.315,67.34,41.44,10.2733
2011-01-18,,36.4398,58.39,35.6,,21.0386,,29.475,23.9,,55.99,,36.0988,25.64,19.38,8.8725,44.94,21.46,35.17,5.15,56.16,76.54,34.18,11.5912380952,15.2,68.63,42.03,10.33
2011-01-19,,35.9673,57.58,34.78,,21.0296,,29.395,23.91,,54.93,,35.74,24.03,18.69,,43.4,21.05,34.61,5.14,55.93,77.66,33.91,11.2856190476,15.23,68.51,41.49,10.2333
2011-01-20,,35.7881,57.2,33.82,,21.2384,,28.9,23.75,,52.15,,35.7866,22.62,18.5,8.8725,41.93,21.04,35.16,5.12,55.84,79.32,33.49,11.3708571429,15.055,67.39,41.31,9.6967
2011-01-21,,35.3626,57.65,33.24,,21.4427,,28.78,23.4,,52.51,,34.9059,23.04,18.38,9.8583,42.12,21.35,35.06,5.09,56.36,79.22,33.27,11.3638095238,15.01,66.33,41.5,9.5933
2011-01-24,,36.7959,57.6,33.49,,21.588,,29.16,23.69,,53.31,,34.9013,24.49,18.75,9.2471,42.85,21.455,35.6,5.13,55.43,78.03,34.03,11.4348571429,15.365,66.6,41.05,9.51
2011-01-25,,36.3704,58.37,33.25,,21.3746,,28.505,23.93,,51.82,,35.2973,24.68,18.82,9.2274,42.49,21.44,36.04,5.29,56.38,79.07,33.56,11.5059047619,15.37,67.09,40.33,9.72
2011-01-26,,37.1766,57.35,34.06,,21.2838,,29.26,23.63,,52.97,,35.0131,24.75,19.16,8.1824,42.59,21.9425,36.19,5.36,55.28,78.39,33.52,11.5912380952,15.46,68.13,40.88,9.9033
2011-01-27,,36.8855,58.11,33.61,,21.2202,,30.745,23.87,,52.55,,35.4185,24.92,19.3,7.4923,42.13,21.8,36.42,5.3,59.08,79.1,33.85,11.5557142857,16.1,68.26,40.77,9.7067
2011-01-28,,36.124,57.2,32.5,,20.6618,,28.9,23.48,,51.85,,35.0877,24.01,18.75,8.9711,40.78,21.21,35.6,5.08,58.58,78.2,32.49,11.378,15.77,67.94,39.97,9.06
2011-01-31,,37.1094,57.56,33.03,,20.7435,,29.185,23.62,,52.45,,35.302,24.1,19.02,8.9316,41.15,21.35,35.58,5.13,59.16,79.6,33.05,11.378,15.69,67.98,40.68,9.5133
2011-02-01,,38.7891,58.54,33.58,,21.1204,,29.5,24.29,,53.53,,35.8565,23.91,19.42,8.8725,39.99,22.06,36.0,5.16,60.21,80.59,33.51,11.4633333333,16.22,68.99,42.16,9.7067
2011-02-02,,38.5427,58.2,34.16,,21.2883,,27.875,24.01,,54.11,,34.3794,23.94,20.62,8.8725,41.11,22.04,35.56,5.16,60.52,81.07,33.43,11.4064761905,16.35,66.94,43.41,9.5033
2011-02-03,,38.5427,58.41,34.23,,21.4836,,28.64,24.14,,53.89,,32.4922,23.63,20.19,,41.28,21.79,35.9,5.15,60.5,80.72,33.53,11.4775238095,16.14,65.59,43.75,9.8433
2011-02-04,,38.386,58.51,34.23,,21.5335,,28.33,24.1,,54.26,,33.3263,23.46,20.27,8.8528,41.58,21.6,36.2,5.16,60.65,80.71,33.36,11.3993333333,16.49,65.95,43.69,9.9767
2011-02-07,,38.7891,59.48,34.82,,21.8558,,28.55,24.47,,55.04,,33.1585,23.07,20.66,8.5767,41.95,22.31,36.56,5.22,59.99,81.52,33.56,11.4988571429,16.39,65.88,43.52,10.3467
2011-02-08,,38.9683,59.7,36.1,,21.8558,,28.67,25.05,,54.43,,33.3309,24.49,20.25,8.6753,41.83,22.66,36.82,5.22,59.96,81.4,33.57,11.4775238095,16.16,66.87,42.93,10.5567
2011-02-09,,38.4308,59.8,41.08,,22.219,,28.095,24.9,,53.65,,33.2611,23.21,20.11,,41.23,22.82,36.9,5.2,59.37,82.27,33.01,11.4633333333,15.865,66.1,42.24,10.93
2011-02-10,,38.3412,59.95,42.81,,22.0374,,28.46,24.87,,54.4,,33.2284,23.215,20.36,7.2952,41.28,22.9,36.83,5.21,60.05,81.89,33.57,11.442,16.12,67.36,42.75,11.18
2011-02-11,,38.9011,60.22,44.34,,22.0828,,28.885,25.42,,54.37,,33.2098,23.25,20.59,6.5065,41.13,23.09,37.36,5.21,60.63,81.69,33.67,11.776,16.01,67.27,42.69,11.3833
2011-02-14,,39.3938,60.49,45.3,,21.933,,29.165,25.2,,54.24,,32.7392,23.08,20.64,6.2107,43.39,23.19,37.21,5.19,60.78,80.92,33.86,11.712,16.2,67.58,42.34,11.66
2011-02-15,,38.9683,60.26,44.48,,21.7877,,28.98,25.21,,54.12,,33.6897,22.84,20.61,6.0727,43.2,22.62,37.2,5.18,60.67,81.48,33.94,11.7191428571,16.12,67.02,42.71,11.5133
2011-02-16,,39.3938,61.03,45.45,,22.2417,,28.97,25.28,,54.51,,33.6105,24.73,20.54,6.0924,44.09,22.63,37.49,5.2,61.31,81.28,34.69,11.9465714286,16.349,67.37,43.84,11.7167
2011-02-17,,39.237,60.78,47.7,,22.0738,,28.845,25.56,,54.77,,33.9041,23.6,20.57,5.915,44.79,22.55,37.4,5.19,62.25,81.9,34.98,12.0176190476,16.42,67.81,43.66,16.4533
2011-02-18,,38.6995,63.0,46.0,,22.0965,,29.2,25.78,,55.09,,33.8948,23.18,20.69,6.4868,44.21,22.87,37.81,5.2,63.73,81.81,35.39,12.0958095238,16.465,67.42,43.4,16.0467
2011-02-22,,37.0422,61.92,44.51,,21.8967,,28.475,24.85,,54.02,,33.317,21.87,19.21,5.8558,42.12,22.08,36.45,5.18,62.0,80.18,33.74,11.9679047619,15.66,66.5,42.1,16.01
2011-02-23,,36.8183,61.76,43.01,,19.7901,,27.865,24.95,,53.32,,32.8463,21.83,18.76,6.4079,40.31,21.5,36.0,5.12,61.46,80.14,33.38,11.9252380952,15.64,66.8,39.59,15.9467
2011-02-24,,37.0646,61.56,43.75,,19.1454,,25.21,25.3,,54.11,,32.9162,22.53,18.92,5.639,40.77,21.55,35.79,5.09,61.01,80.22,33.45,11.9607619048,15.83,67.13,40.43,15.0833
2011-02-25,,37.3558,63.06,44.73,,19.377,,25.16,26.06,,55.83,,33.6338,23.61,18.5,6.4276,41.52,22.24,36.11,5.24,62.0,80.11,34.63,12.0673333333,16.12,67.99,42.75,15.6967
2011-02-28,,37.7365,63.26,45.38,,19.8083,,24.68,25.99,,56.32,,33.6292,23.89,18.55,,41.58,22.26,36.32,5.19,62.34,79.16,34.5,12.0034285714,16.43,67.43,42.05,16.3167
2011-03-01,,36.348,62.47,44.71,,19.4814,,24.985,25.09,,54.93,,32.6134,23.94,18.16,5.8164,40.61,21.88,36.09,5.14,61.22,79.12,33.97,11.7546666667,16.2,67.01,41.21,16.1533
2011-03-02,,36.236,63.06,44.84,,19.6312,,24.62,25.43,,55.07,,32.6693,24.02,18.33,5.915,41.17,22.14,35.56,5.17,62.21,79.46,34.48,11.7688571429,16.42,68.15,40.35,15.8933
2011-03-03,,37.2438,64.56,49.01,,19.6131,,25.51,26.08,,55.28,,32.9209,24.36,18.83,6.0333,42.29,22.66,36.6,5.17,63.22,80.78,35.05,11.9323809524,16.85,69.13,41.17,17.7633
2011-03-04,,37.1206,63.67,48.11,,19.3452,,25.405,25.97,,55.0,,32.604,24.95,18.31,7.5908999999999995,41.68,22.7,36.27,5.2,62.75,79.85,35.27,11.9039047619,16.73,69.54,40.71,17.0967
2011-03-07,,36.3928,63.31,46.07,,19.0592,,25.0,25.75,,53.93,,31.9563,24.94,17.94,7.6895,40.35,22.18,35.82,5.18,61.87,79.3,34.72,11.9252380952,15.96,68.73,40.11,16.11
2011-03-08,,36.9303,65.07,49.59,,19.2499,,25.255,26.16,,54.73,,32.5714,24.66,18.52,7.8867,40.57,22.69,36.06,5.71,62.78,80.27,35.29,12.2308571429,15.79,68.69,40.68,16.6833
2011-03-09,,36.5047,64.36,46.6,,19.0909,,25.445,26.08,,54.38,,32.427,24.72,18.63,,39.56,22.64,35.63,5.64,63.01,80.48,35.13,12.3445714286,15.3,68.4,40.34,16.07
2011-03-10,,35.385,62.92,45.26,,18.8322,,25.055,25.2,,53.05,,31.8864,24.01,18.0,7.8669,38.78,22.34,34.81,5.38,61.27,79.04,34.86,12.2237142857,14.96,67.01,39.9,15.2333
2011-03-11,,35.9001,63.02,45.5,,18.9457,,24.9,25.33,,53.08,,32.5295,24.07,18.94,7.7881,39.64,22.33,33.82,5.48,61.68,80.47,34.61,12.1953333333,15.0,67.55,40.11,14.8867
2011-03-14,,36.1016,62.34,45.58,,18.8367,,25.27,25.12,,51.9,,31.975,23.25,18.44,,39.8,22.4,33.79,5.41,61.02,80.47,34.08,12.1455238095,14.96,66.46,40.38,14.8667
2011-03-15,,35.9225,61.41,45.87,,18.5825,,24.905,25.01,,51.79,,31.9377,22.95,18.13,7.8867,39.94,22.3,33.07,5.54,60.67,79.68,33.04,12.038952381,14.88,65.8,39.25,14.6567
2011-03-16,,35.0602,60.34,44.9,,18.2238,,24.7,24.4,,51.34,,31.3226,22.82,17.58,,39.62,22.08,32.74,5.35,59.41,78.41,32.09,11.5272380952,14.455,65.34,38.47,14.42
2011-03-17,,35.8553,60.59,46.08,,18.8095,,25.01,24.87,,51.02,,31.975,22.81,17.74,,40.41,22.24,32.22,5.35,59.71,80.41,31.835,11.6338095238,14.83,65.93,38.56,14.35
2011-03-18,,36.0792,61.52,46.1,,18.7595,,24.88,25.06,,51.31,,32.3384,22.96,17.79,7.8867,40.83,22.59,32.6,5.55,60.31,80.53,31.99,11.9394285714,14.84,65.98,39.4,14.5067
2011-03-21,,37.0669,62.03,48.82,,18.9616,,25.075,25.51,,52.74,,32.9535,22.73,18.52,,42.01,22.97,33.34,5.61,61.36,81.23,32.34,12.0247619048,15.21,65.8,40.9725,14.83
2011-03-22,,36.8407,61.74,46.14,,18.9502,,24.76,25.33,,53.55,,32.5248,22.19,18.63,,41.66,23.0,33.21,5.58,60.75,81.3,32.88,12.0247619048,15.11,65.1,41.51,15.0733
2011-03-23,,37.9605,61.35,46.0,,19.1,,24.78,25.15,,53.69,,32.2499,22.21,19.24,,41.94,23.04,33.39,5.56,60.1,81.18,31.68,12.0744761905,15.16,65.15,41.62,14.5667
2011-03-24,,38.3188,61.19,46.47,,19.5677,,25.025,25.6,,54.48,,32.3244,22.33,19.16,,42.34,23.12,33.25,5.63,60.0,80.8,32.59,12.1455238095,15.44,66.05,43.81,14.7033
2011-03-25,,38.274,61.12,46.5,,19.3089,,24.485,25.52,,54.2,,32.5015,22.75,19.12,7.7881,42.38,23.56,33.24,5.68,60.74,80.37,32.64,12.2095238095,15.43,65.81,43.27,14.4167
2011-03-28,,38.6099,60.71,45.35,,19.1318,,24.185,25.65,,53.67,,32.3291,23.25,19.28,,42.3,23.53,33.56,5.78,60.57,80.26,32.43,12.3232380952,15.47,64.28,42.97,14.59
2011-03-29,,39.1698,61.09,46.13,,18.6642,,23.885,25.53,,53.98,,32.4083,23.92,19.51,7.8275,42.85,23.9,33.76,5.85,60.96,80.35,32.62,12.309047619,15.7,65.26,43.4,14.7933
2011-03-30,,39.5057,60.76,47.27,,18.7504,,24.31,25.44,,53.97,,32.6553,23.71,19.48,7.5908999999999995,42.6,24.39,34.37,6.01,60.95,79.76,32.95,12.3374285714,15.73,66.83,43.6,16.24
2011-03-31,,39.5505,60.8,47.0,,18.6006,,23.955,25.67,,54.19,,32.9302,27.75,19.69,7.5712,42.71,24.72,34.92,5.98,60.53,80.4,33.16,12.2877142857,15.62,67.02,44.11,16.1767
2011-04-01,,39.125,60.9,50.89,,18.6052,,24.31,25.9,,53.69,,33.4241,26.66,19.85,7.3937,42.78,24.72,35.39,6.23,61.28,80.98,34.16,12.3232380952,15.53,67.39,43.83,18.35
2011-04-04,,39.3266,61.49,50.73,,18.3146,,24.84,25.53,,53.77,,33.0048,25.83,19.54,7.5908999999999995,42.43,25.23,35.61,6.13,60.82,80.99,34.37,12.3942857143,15.4,68.14,44.0,18.2467
2011-04-05,,40.424,60.52,52.46,,18.2919,,24.495,25.15,,53.81,,32.9535,26.7,19.76,7.1966,42.63,25.39,35.23,6.11,60.38,81.11,34.18,12.436952381,15.53,68.47,43.96,18.25
2011-04-06,,40.6031,60.26,52.11,,18.696,,24.345,25.21,,53.78,,33.3822,26.49,20.03,7.1966,42.64,25.57,36.09,6.14,60.7,81.49,34.24,12.4582857143,15.75,67.44,43.47,17.88
2011-04-07,,40.5807,59.85,52.5,,18.6506,,24.005,25.14,,53.27,,33.508,27.24,19.69,6.6051,42.44,25.33,36.4,6.11,60.7,81.79,34.48,12.4014285714,15.5,66.43,43.16,19.2533
2011-04-08,,40.1328,59.71,49.77,,18.478,,23.91,24.03,,53.18,,33.1725,26.49,19.44,7.3543,41.97,25.0,36.24,6.89,59.91,80.5,34.15,12.3587619048,15.31,65.81,42.79,18.84
2011-04-11,,39.7969,60.0,48.31,,18.6369,,23.32,24.18,,53.36,,33.2098,25.27,19.3,6.6051,40.98,24.93,36.16,6.81,60.42,80.51,34.38,12.372952381,15.33,66.1,42.85,16.9967
2011-04-12,,37.4006,59.69,47.71,,18.6506,,22.69,24.02,,53.02,,32.8324,24.65,19.11,6.6642,40.69,24.68,36.3,6.64,59.66,80.37,34.09,12.3232380952,15.03,66.33,42.36,16.32
2011-04-13,,37.0646,59.84,49.36,,18.6733,,22.88,24.05,,53.19,,32.3431,24.93,18.79,6.2896,40.78,24.4,36.13,6.66,59.87,78.31,34.21,12.4156190476,14.88,66.43,42.63,16.6
2011-04-14,,37.0646,59.87,49.73,,18.3237,,22.71,23.68,,52.83,,31.9517,25.14,18.78,,41.05,24.49,35.67,6.62,60.17,77.73,34.33,12.4866666667,14.78,66.82,42.7,16.3317
2011-04-15,,36.9974,60.7,50.04,,18.2783,,22.89,23.76,,52.9,,32.1194,25.58,18.81,6.7825,42.24,24.72,35.82,6.69,62.0,78.19,34.51,12.5293333333,14.72,66.12,43.09,16.2867
2011-04-18,,36.124,60.01,48.53,,18.0467,,22.465,23.19,,51.68,,31.7746,25.03,18.81,5.9544,41.48,24.04,35.49,6.62,61.41,76.9,33.85,12.4226666667,14.48,66.32,42.47,15.82
2011-04-19,,36.8183,61.1,49.75,,18.1558,,23.0,23.63,,51.96,,31.6302,25.16,18.85,5.9544,43.2,24.05,35.06,6.43,63.32,77.01,33.65,12.4014285714,14.605,66.97,42.43,16.3467
2011-04-20,,37.2662,58.41,51.99,,18.5643,,24.32,24.24,,52.98,,32.0216,25.75,19.57,5.9544,44.05,24.6,34.85,6.48,61.54,77.88,33.69,12.5363809524,15.28,69.17,44.35,16.2833
2011-04-21,,38.0052,58.51,53.48,,18.6097,,24.41,23.96,,53.28,,32.1893,26.74,19.69,6.1713000000000005,44.9,24.73,35.38,6.44,62.24,77.78,33.48,12.5151428571,15.25,70.11,44.88,17.5833
2011-04-25,,37.8261,58.02,53.77,,18.4009,,24.27,23.91,,53.47,,32.2313,26.39,19.58,6.2107,44.96,24.73,35.33,6.32,61.44,77.44,33.23,12.5008571429,15.3,70.0,45.55,16.78
2011-04-26,,38.1419,58.33,54.02,,18.4735,,24.81,24.16,,54.0,,32.6879,26.93,21.28,6.0727,49.44,25.03,35.61,6.46,62.79,79.04,33.13,12.7851428571,15.61,70.19,44.99,17.3333
2011-04-27,,38.4756,58.39,55.43,,18.6324,,24.93,24.05,,54.94,,32.618,27.08,20.89,6.0924,50.32,25.21,35.67,6.47,62.91,79.16,33.65,12.7851428571,15.92,70.7,45.11,17.28
2011-04-28,,38.274,59.18,53.72,,18.4009,,25.235,24.01,,54.56,,32.7811,27.66,20.76,6.5065,50.61,25.3,35.97,6.65,65.76,79.06,34.02,12.9699047619,15.69,67.66,45.0,14.23
2011-04-29,,38.0724,59.0,53.85,,18.3282,,25.625,24.6,,55.29,,32.9209,27.6,21.53,6.2107,51.26,25.32,35.36,6.53,65.25,79.25,33.55,13.0480952381,15.69,66.96,44.98,13.9067
2011-05-02,,38.5651,59.24,51.11,,18.1966,,25.91,24.64,,54.67,,32.9349,27.45,21.02,5.9347,50.66,24.84,34.81,6.45,65.89,78.74,33.55,12.8561904762,15.15,68.23,44.66,12.76
2011-05-03,,39.5729,59.35,49.5,,18.3101,,25.4,24.54,,54.73,,33.3356,26.87,20.72,6.0727,50.79,24.35,34.72,6.28,66.14,79.89,33.49,12.8775238095,15.24,67.6,44.22,12.8433
2011-05-04,,39.125,59.47,42.39,,18.587,,25.695,24.26,,54.19,,33.0281,26.69,20.39,6.1122,49.58,24.01,34.66,6.19,66.17,78.91,33.22,12.7567619048,15.09,66.94,43.75,12.9533
2011-05-05,,38.0948,59.71,43.3,,18.5234,,25.125,23.76,,53.64,,34.5984,26.44,20.68,5.9544,49.35,23.85,34.41,6.22,66.32,79.81,32.94,12.8136190476,14.96,66.15,43.43,13.2267
2011-05-06,,38.4084,59.69,41.61,,18.528,,26.035,23.12,,53.83,,34.9851,27.12,21.16,5.9347,50.0,23.99,34.39,6.27,67.5,79.95,33.4,12.8491428571,15.23,65.91,44.31,13.2733
2011-05-09,,39.2594,60.11,43.33,,18.6233,,26.195,23.51,,54.25,,34.9805,27.91,21.51,5.915,52.02,24.52,34.19,6.24,67.94,79.93,33.97,12.9485714286,15.04,66.36,44.29,13.2867
2011-05-10,,39.237,61.0,42.91,,18.873,,26.145,23.57,,54.87,,35.2275,28.33,21.87,6.1516,52.62,24.93,34.14,6.42,69.69,79.45,34.75,13.1191428571,15.06,66.69,45.15,13.2933
2011-05-11,,38.1844,61.84,42.58,,18.6415,,25.915,23.27,,54.04,,35.1063,27.07,21.78,5.915,50.56,24.46,33.75,6.4,69.15,79.38,35.4,13.0765714286,14.92,67.31,45.2,12.96
2011-05-12,,38.4084,63.16,42.76,,18.5598,,25.53,23.5,,55.47,,35.3999,27.67,21.9,5.9741,52.02,24.89,34.1,6.5,69.54,80.07,35.86,13.375047619,15.09,67.4,45.99,12.96
2011-05-13,,38.2964,63.28,40.45,,18.3464,,24.995,22.97,,55.53,,32.9162,27.55,21.83,7.2952,51.4,24.65,33.61,6.37,68.89,79.59,35.33,13.3181904762,14.8,67.29,45.57,12.3167
2011-05-16,,37.8933,63.76,39.58,,18.0694,,24.85,22.8,,55.3,,34.5378,26.6,21.55,8.695,51.3,24.58,33.59,6.42,68.88,80.34,34.39,13.1831428571,14.52,66.21,44.39,12.0367
2011-05-17,,36.8407,63.8,39.26,,16.7574,,24.335,22.57,,55.15,,33.8761,25.96,20.86,8.3796,50.84,24.65,33.12,6.2,68.8,79.56,34.72,13.3395238095,14.31,65.1,43.49,12.1533
2011-05-18,,37.3782,64.0,39.51,,16.5667,,24.795,22.9,,56.07,,33.946,26.35,21.49,8.7739,52.21,24.97,33.3,6.26,68.87,80.01,34.87,13.4674285714,14.5,65.51,44.28,12.36
2011-05-19,,37.3334,64.0,36.37,,16.4032,,24.92,22.95,,57.21,,34.1324,28.2,21.62,8.6162,51.22,24.92,33.18,6.28,68.28,80.38,35.41,13.5171428571,14.33,65.27,44.39,11.9133
2011-05-20,,36.4152,63.42,35.87,,16.3351,,24.535,22.51,,57.01,,33.9181,27.97,21.45,8.4782,50.59,24.59,33.35,6.1,67.7,79.75,35.31,13.502952381,14.09,65.6,42.35,11.9533
2011-05-23,,35.7881,63.05,33.83,,16.258,,24.34,21.5,,55.67,,33.3263,26.82,20.79,8.281,50.0,24.17,32.51,6.01,67.0,79.23,34.43,13.3963809524,13.79,64.67,42.27,11.6867
2011-05-24,,36.0792,62.74,34.0,,16.3329,,24.03,21.82,,55.98,,33.3123,26.72,20.51,8.3599,50.3,24.09,32.51,5.91,66.97,78.6,34.14,13.2968571429,13.71,64.66,42.09,11.9867
2011-05-25,,36.5719,62.29,34.58,,16.3488,,24.385,21.5,,56.52,,33.0187,28.98,20.57,8.0838,50.99,24.73,32.56,6.01,67.17,78.46,34.13,13.4602857143,13.86,64.64,42.38,12.0867
2011-05-26,,36.6615,62.21,34.65,,16.5939,,24.09,21.61,,57.07,,32.7112,29.48,20.4,8.3796,51.34,24.79,32.7,6.04,68.03,77.74,34.54,13.5100952381,13.64,64.95,42.68,13.0933
2011-05-27,,36.9079,62.16,34.91,,16.7801,,24.195,21.7,,57.06,,33.1073,29.55,20.65,8.5965,51.97,25.09,32.73,6.02,68.18,77.26,34.29,13.5456190476,13.43,64.71,42.5,13.1267
2011-05-31,,37.6469,62.4,35.2,,16.9707,,24.25,21.9,,57.37,,33.3309,30.14,20.67,8.3599,52.57,25.49,32.94,6.28,67.76,77.9,34.63,13.6877142857,13.78,64.57,42.98,13.3267
2011-06-01,,36.0344,61.3,33.62,,16.6302,,23.325,21.47,,55.56,,32.5295,28.517,19.79,8.557,51.04,24.76,32.75,6.23,66.53,75.76,34.12,13.502952381,13.08,63.58,41.44,12.6733
2011-06-02,,36.2808,61.01,34.49,,16.5372,,23.355,21.62,,55.86,,32.5947,28.76,19.72,8.4584,53.66,24.79,32.55,6.08,66.33,75.73,34.26,13.3252380952,13.15,63.11,41.36,12.64
2011-06-03,,35.6537,60.2,34.03,,16.3942,,23.415,21.35,,54.69,,32.3617,30.13,19.33,8.2613,50.86,23.98,32.76,5.98,65.82,76.28,33.27,13.176,12.96,62.7,40.84,12.28
2011-06-06,,34.9595,58.58,34.05,,16.3261,,22.93,21.05,,53.84,,32.3524,28.7,19.69,8.1035,50.54,23.96,32.16,5.94,65.11,77.38,32.84,13.0197142857,12.89,59.0,40.28,12.0333
2011-06-07,,35.1386,59.28,33.24,,16.149,,23.285,21.1,,53.48,,32.2406,28.37,19.95,8.1233,49.81,23.91,32.18,5.98,64.47,77.29,33.01,12.977047619,13.03,59.51,39.54,11.9933
2011-06-08,,34.5115,58.64,32.19,,16.0536,,22.97,20.95,,52.54,,32.4176,27.12,19.5,8.1824,48.88,23.85,31.83,5.88,63.43,77.12,32.24,13.2897142857,12.73,59.31,38.24,11.6667
2011-06-09,,34.7131,58.98,32.82,,16.099,,23.03,21.36,,52.08,,31.9237,27.62,19.48,8.1233,49.88,24.01,31.73,5.96,64.05,77.89,32.215,13.2826666667,12.78,59.41,38.08,12.0067
2011-06-10,,34.2204,58.17,31.835,,16.0037,,22.315,21.17,,52.01,,31.7094,27.86,19.22,8.2613,49.23,23.71,31.59,5.88,62.86,77.3,31.67,13.2541904762,12.58,57.96,37.9,11.94
2011-06-13,,33.8173,58.54,32.14,,15.7313,,22.49,21.3,,52.58,,31.2807,28.43,19.35,8.281,48.29,23.76,31.39,5.9,63.4,78.86,31.66,13.2541904762,12.48,55.91,37.56,11.96
2011-06-14,,34.5115,58.88,32.46,,15.7676,,22.985,21.66,,53.32,,31.4857,28.6,19.99,8.0641,49.37,24.09,31.49,6.08,63.79,79.64,32.09,13.4602857143,12.7,55.81,37.92,12.0667
2011-06-15,,33.5037,57.99,30.94,,15.5542,,22.835,21.69,,52.84,,31.3599,27.32,19.83,8.0247,48.57,23.71,30.69,5.93,62.79,79.63,31.13,12.913047619,12.57,55.09,36.57,11.9533
2011-06-16,,33.123,58.0,30.21,,15.8766,,22.955,21.4,,52.72,,31.4671,26.5,19.94,7.9852,48.13,23.88,30.82,6.15,62.51,79.91,30.8,13.0267619048,12.465,54.83,36.44,11.9733
2011-06-17,,32.9662,57.71,30.66,,15.8902,,24.075,21.59,,52.99,,31.5789,26.5,19.96,8.0838,47.88,23.71,30.54,6.19,62.05,80.01,30.47,12.8846666667,12.41,54.39,35.685,11.8467
2011-06-20,,33.1006,58.0,30.29,,15.8857,,24.09,21.78,,52.98,,32.3244,26.01,20.25,8.0641,51.92,23.95,30.66,6.18,62.24,80.34,30.95,13.0054285714,12.415,53.75,35.7,11.96
2011-06-21,,34.422,58.28,31.86,,16.0264,,24.825,21.61,,54.56,,32.8044,27.53,20.94,8.0444,52.35,24.91,30.97,6.38,63.48,80.65,32.01,12.9699047619,12.68,54.28,37.04,12.56
2011-06-22,,34.2428,58.4,31.78,,15.9447,,24.82,21.36,,53.76,,32.7811,27.21,21.09,8.005,53.32,24.67,30.81,6.41,62.15,80.01,30.01,12.9343809524,12.58,53.86,36.47,12.44
2011-06-23,,34.2204,58.23,32.99,,15.9946,,24.9,20.99,,54.03,,32.4642,27.71,21.12,8.0247,53.14,24.41,30.99,6.4,62.01,79.69,30.44,12.7851428571,12.76,54.38,37.17,12.8267
2011-06-24,,34.1084,57.38,31.82,,15.8448,,24.965,20.68,,53.05,,32.1101,27.565,20.96,8.0641,53.26,24.5,30.73,6.27,61.5,79.2,29.97,12.834952381,12.4,54.06,36.69,12.48
2011-06-27,,34.2204,57.94,32.25,,15.8811,,25.31,20.65,,53.55,,32.2359,27.46,21.08,8.2613,53.13,24.64,30.9,6.34,62.12,79.67,30.89,12.7993333333,12.66,53.49,37.43,12.06
2011-06-28,,35.049,58.67,32.62,,15.9311,,26.145,20.5,,54.44,,32.3524,28.11,21.32,8.0838,56.15,24.88,30.91,6.47,62.86,79.44,30.79,12.5648571429,12.71,54.6,38.18,12.64
2011-06-29,,35.4298,58.13,32.84,,16.1399,,26.52,21.25,,54.98,,32.7112,28.29,21.36,8.1824,56.54,25.13,31.32,6.43,62.65,80.37,31.15,12.5932380952,12.67,54.77,38.54,12.7133
2011-06-30,,35.5193,58.69,33.7,,16.5258,,27.02,22.0,,54.67,,33.2378,29.13,21.89,8.0838,57.68,25.19,30.96,6.42,63.2,80.97,31.45,12.643047619,13.01,55.1,38.6,13.14
