PriceDate,DLPH,AA,SYK,SSYS,CFMS,HPQ,ONVO,MGA,SPR,EIGI,ANSS,XONE,OA,TSLA,HXL,SGYP,CRS,SHLM,AXS,AJRD,ZBH,LMT,ADBE,VGR,AMAT,UTHR,ADSK,DDD
2017-01-30,2316389.0,3002400.0,1249298.0,564942.0,147336.0,11239675.0,1008463.0,1740376.0,903673.0,420072.0,351747.0,200600.0,351280.0,3801074.0,944201.0,12428645.0,275342.0,242749.0,305474.0,318332.0,2850628.0,1537362.0,2176539.0,712608.75,11183818.0,521096.0,1976275.0,1902284.0
2017-01-31,2787714.0,2690280.0,1148541.0,437728.0,148741.0,14889607.0,1212260.0,1110149.0,1669448.0,595018.0,422692.0,109480.0,325049.0,4116104.0,847833.0,19019917.0,305694.0,270151.0,567762.0,201474.0,2962984.0,1276311.0,1716649.0,891578.1,9468804.0,627492.0,1249458.0,1773211.0
2017-02-01,2033157.0,2905397.0,1586901.0,559777.0,104856.0,12433763.0,957701.0,1050918.0,3304297.0,515728.0,424032.0,81163.0,283840.0,3958829.0,465746.0,22729202.0,534140.0,260043.0,789138.0,252294.0,1461410.0,1210386.0,1859067.0,673568.7,15244891.0,748910.0,1440878.0,1838491.0
2017-02-02,5061784.0,5049682.0,1330908.0,416836.0,200861.0,15599575.0,733273.0,832342.0,2038065.0,175077.0,474086.0,70279.0,308379.0,2499775.0,501447.0,9133809.0,866420.0,133208.0,1469081.0,461720.0,1685659.0,1045748.0,1695789.0,578810.4,7517981.0,547608.0,1117014.0,2179291.0
2017-02-03,2064006.0,5243335.0,985962.0,588718.0,278830.0,11659495.0,1078438.0,1220958.0,1599631.0,130836.0,523917.0,92532.0,241321.0,2186723.0,1187175.0,4822070.0,590866.0,181278.0,789449.0,233291.0,1019068.0,1803657.0,2507874.0,785860.95,8560301.0,601054.0,1822421.0,1699708.0
2017-02-06,1473401.0,2833872.0,1171320.0,488813.0,125687.0,7975431.0,1493147.0,759382.0,1125058.0,148712.0,388211.0,107677.0,221308.0,3562517.0,663629.0,5798802.0,423436.0,208001.0,607672.0,199044.0,1075180.0,980820.0,3067477.0,542125.5,5877077.0,471767.0,1925015.0,1446806.0
2017-02-07,2314163.0,3269994.0,1726431.0,542201.0,178059.0,12330319.0,1605335.0,1024923.0,1742210.0,299646.0,415923.0,85757.0,130472.0,4244775.0,541345.0,5636036.0,331594.0,148852.0,543912.0,371612.0,800086.0,977790.0,1643454.0,590716.35,8155222.0,384856.0,2975440.0,1576427.0
2017-02-08,1648938.0,3121713.0,689562.0,533202.0,147922.0,13204263.0,887131.0,914609.0,849196.0,365567.0,273366.0,115507.0,239013.0,3933014.0,601443.0,4247138.0,288985.0,175208.0,405550.0,384293.0,1010993.0,973415.0,2591686.0,620929.05,8735864.0,526986.0,2182342.0,1446596.0
2017-02-09,1893570.0,3392385.0,1492652.0,1030904.0,145343.0,7709448.0,1724524.0,1219323.0,948760.0,241212.0,325429.0,155074.0,428524.0,7820222.0,600469.0,3540364.0,409574.0,158573.0,524130.0,401205.0,1001989.0,869679.0,1688862.0,591505.95,6515495.0,512648.0,1808434.0,2269667.0
2017-02-10,1674515.0,3629116.0,842225.0,1113441.0,176238.0,10006365.0,5609809.0,1088603.0,501928.0,572076.0,485038.0,123328.0,352419.0,3619739.0,843543.0,4755696.0,293506.0,86412.0,428249.0,175620.0,780506.0,749403.0,2612905.0,293490.75,11636382.0,235084.0,1695088.0,1679676.0
2017-02-13,2303247.0,5366057.0,1121244.0,953385.0,117260.0,16142564.0,3475452.0,1538132.0,1136031.0,366106.0,473256.0,73473.0,314340.0,7029605.0,611862.0,3133112.0,351078.0,82865.0,230507.0,274132.0,659936.0,906759.0,1910382.0,469914.9,11900268.0,230391.0,4004607.0,2165277.0
2017-02-14,1817607.0,3818607.0,1125201.0,720148.0,327140.0,17086210.0,3291516.0,1004001.0,709990.0,532786.0,469530.0,161606.0,157874.0,7345224.0,377867.0,3156492.0,259425.0,100853.0,373288.0,178161.0,1129794.0,824197.0,1556662.0,839252.4,9956599.0,307550.0,4043480.0,1460114.0
2017-02-15,1320792.0,11488878.0,1039023.0,871362.0,843540.0,14448341.0,1923381.0,878394.0,949582.0,1033244.0,453787.0,69736.0,233304.0,4947856.0,437507.0,3218936.0,187717.0,92622.0,462285.0,171568.0,1160216.0,1063803.0,1699561.0,1018094.7,17409981.0,328850.0,2200824.0,1645082.0
2017-02-16,1508095.0,7040708.0,887602.0,768136.0,5403426.0,12560613.0,1594362.0,1091721.0,962081.0,1585524.0,590540.0,93233.0,192252.0,7077322.0,476648.0,6147782.0,535717.0,103268.0,364632.0,205819.0,1490726.0,859021.0,1649517.0,518248.5,21684867.0,470839.0,1830356.0,2318069.0
